zinc_id,smiles
ZINC000001530637,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
ZINC000001530776,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
ZINC000003814395,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
ZINC000003830264,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
ZINC000004102194,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
ZINC000008214692,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
ZINC000013550868,C/C(O)=N\c1ccc(O)cc1
ZINC000019632614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
ZINC000001530717,COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1
ZINC000001530741,CNCCC=C1c2ccccc2CCc2ccccc21
ZINC000001530689,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
ZINC000001530617,CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
ZINC000001530567,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
ZINC000001530568,CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1
ZINC000000000850,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O
ZINC000000000853,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
ZINC000000001728,CC(C)(C(=O)c1cccnc1)c1cccnc1
ZINC000000000856,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
ZINC000000000905,CN(C)c1nc(N(C)C)nc(N(C)C)n1
ZINC000000003642,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
ZINC000000039089,CNC[C@H](O)c1ccc(O)c(O)c1
ZINC000022059930,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1CN
ZINC000022116612,Oc1ccc([C@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1
ZINC000000896717,COc1cc(/C(O)=N/S(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
ZINC000000896918,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
ZINC000000897085,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1
ZINC000000968330,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1
ZINC000000402830,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
ZINC000000403533,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
ZINC000000403609,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1
ZINC000000005878,NC(=O)c1cccnc1
ZINC000053683345,COc1cc2/c(=N\c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
ZINC000049643479,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
ZINC000053045054,C[C@@H](COc1ccccc1)N(CCCl)Cc1ccccc1
ZINC000053683151,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
ZINC000034781704,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
ZINC000095619105,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000058581064,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21
ZINC000060325170,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1
ZINC000049036447,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
ZINC000049841054,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
ZINC000052509463,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
ZINC000052957434,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
ZINC000053045055,C[C@H](COc1ccccc1)N(CCCl)Cc1ccccc1
ZINC000052509366,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
ZINC000004074875,CCOc1nc2cccc(C(=O)O[C@H](C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
ZINC000004097427,CCOc1nc2cccc(C(=O)O[C@@H](C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000004693574,COc1ccc2nc([S@](=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
ZINC000096006020,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
ZINC000034051848,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
ZINC000000606383,Clc1ccc([C@@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1
ZINC000000608101,Clc1ccc([C@@H](Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
ZINC000004577910,C[n+]1ccccc1/C=N/O
ZINC000004632106,Cc1cccc([C@H](C)c2cnc[nH]2)c1C
ZINC000006733300,C[C@H]1CNCCc2ccc(Cl)cc21
ZINC000003978005,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
ZINC000003995809,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@@](=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
ZINC000100009278,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2
ZINC000100009280,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2
ZINC000005133329,Oc1ccccc1
ZINC000118912393,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
ZINC000003079337,C[N+](C)(C)CCO
ZINC000000002028,Oc1cccc(O)c1
ZINC000001576892,CCCCCCc1ccc(O)cc1O
ZINC000004474564,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
ZINC000004474603,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
ZINC000005733652,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O
ZINC000000056645,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12
ZINC000000056647,C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C
ZINC000000057313,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3
ZINC000003985982,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13
ZINC000003993855,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O
ZINC000100014909,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
ZINC000029319828,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
ZINC000100001964,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl
ZINC000095616599,COc1cc2nc(N3CCN(C(=O)[C@@H]4CCCO4)CC3)nc(N)c2cc1OC
ZINC000096006009,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
ZINC000100032379,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl
ZINC000100036536,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2
ZINC000100036756,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12
ZINC000100037890,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](CC(O)(C3)C1)C2
ZINC000027428713,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
ZINC000094566093,COc1cc2nc(N3CCN(C(=O)[C@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC
ZINC000096942202,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl
ZINC000003830716,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
ZINC000100019007,CN(C)/N=N/c1[nH]cnc1C(N)=O
ZINC000100027531,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]21
ZINC000118912517,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ZINC000094566092,COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC
ZINC000095626706,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
ZINC000100001918,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12
ZINC000027990463,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1
ZINC000100036760,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21
ZINC000100371951,C/C=C1\NC(=O)[C@@H](CS)NC(=O)[C@@H](C(C)C)CC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O
ZINC000095616600,COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC
ZINC000096942201,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl
ZINC000100001965,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl
ZINC000028957444,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
ZINC000030690433,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
ZINC000013520815,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
ZINC000030691763,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl
ZINC000030691727,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1
ZINC000030691760,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl
ZINC000000897089,O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1
ZINC000009212427,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
ZINC000000896569,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
ZINC000000896731,C[C@H](c1cc2ccccc2s1)N(O)C(N)=O
ZINC000000896958,C[N+]1(C)CC[C@H](OC(=O)[C@@](O)(c2ccccc2)C2CCCC2)C1
ZINC000000968336,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
ZINC000000001148,CN(C)CC/C=C1/c2ccccc2COc2ccccc21
ZINC000000897240,CN1CCC[C@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
ZINC000000538483,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
ZINC000000537931,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
ZINC000095616603,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
ZINC000169289411,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
ZINC000004428529,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000003830713,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
ZINC000003876186,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
ZINC000003914809,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000003875560,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
ZINC000002169830,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
ZINC000004978673,CCCCCCCCCCCCCCCCCC(=O)O
ZINC000006827693,O=C(O)O
ZINC000006845860,CCCCCCCC/C=C\CCCCCCCC(=O)O
ZINC000006858022,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
ZINC000000001644,NCc1ccc(S(N)(=O)=O)cc1
ZINC000000001590,NNC(=O)c1ccncc1
ZINC000000000751,COc1cc2c(cc1OC)[C@H]1CC(=O)[C@H](CC(C)C)CN1CC2
ZINC000003943279,CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
ZINC000000020255,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
ZINC000000001795,O=C(O)c1cccnc1
ZINC000000896698,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1
ZINC000000897385,Clc1ccc([C@H](Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
ZINC000001842633,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
ZINC000000968256,NC12CC3CC(CC(C3)C1)C2
ZINC000000968274,O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1
ZINC000003929508,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
ZINC000003936683,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
ZINC000000000941,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
ZINC000000000596,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C
ZINC000000001655,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
ZINC000000119344,Nc1ccc(C(=O)NCC(=O)O)cc1
ZINC000012402836,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1
ZINC000021303210,Brc1c(N=C2NCCN2)ccc2nccnc12
ZINC000000896455,CN(C)CC[C@H](c1ccc(Br)cc1)c1ccccn1
ZINC000000896523,COC(=O)CCc1ccc(OC[C@@H](O)CNC(C)C)cc1
ZINC000003873160,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
ZINC000000403010,C[C@@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1
ZINC000003079336,CC(=O)OCC[N+](C)(C)C
ZINC000003813088,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
ZINC000003830993,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
ZINC000003831417,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
ZINC000003801919,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
ZINC000003920027,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ZINC000000388081,NCCc1cnc[nH]1
ZINC000003812983,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
ZINC000000000449,C[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
ZINC000000000416,C[C@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(C(N)=O)c1
ZINC000000599734,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1
ZINC000000896740,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
ZINC000000643055,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000000044027,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
ZINC000003830212,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
ZINC000000601250,Clc1ccc(CS[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000000607971,Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
ZINC000038212689,O=c1[nH]cc(F)c(=O)[nH]1
ZINC000000597013,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2
ZINC000006409735,Oc1c(I)cc(Cl)c2cccnc12
ZINC000000000469,CC(C)NC[C@@H](O)c1cc(O)cc(O)c1
ZINC000000121541,COC(=O)/N=c1\[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1
ZINC000001530968,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
ZINC000001539579,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
ZINC000001530636,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1
ZINC000000584092,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
ZINC000001493878,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
ZINC000000901552,OC[C@H](S)CS
ZINC000100037020,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000035902489,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
ZINC000000020237,CCN(CC)CC(=O)Nc1c(C)cccc1C
ZINC000000020251,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
ZINC000000020240,CC(C)NC[C@@H](O)COc1cccc2ccccc12
ZINC000000020241,Cc1cccc(Nc2ccccc2C(=O)O)c1C
ZINC000035342789,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
ZINC000035801098,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2
ZINC000000000509,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1
ZINC000035328014,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
ZINC000035342787,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
ZINC000000001261,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
ZINC000000001281,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
ZINC000000001341,CC[N+](C)(C)c1cccc(O)c1
ZINC000000001408,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
ZINC000008214614,CCCCCCCCCCCCCCCCO[P@@](=O)(O)OCC[N+](C)(C)C
ZINC000008552123,COc1cc2c(cc1OC)[C@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
ZINC000019228902,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
ZINC000019166991,NNCCc1ccccc1
ZINC000019156872,CN1CCN(C(c2ccccc2)c2ccccc2)CC1
ZINC000019203912,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
ZINC000008220878,CCCCCCCN(CC)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1
ZINC000019144226,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12
ZINC000019168887,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
ZINC000000007601,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
ZINC000000012346,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
ZINC000000014007,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1
ZINC000008214402,CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
ZINC000019144216,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
ZINC000000014037,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN
ZINC000000014360,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
ZINC000000015515,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
ZINC000000035804,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
ZINC000000643046,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
ZINC000000020257,Cc1cccc(C)c1OC[C@@H](C)N
ZINC000000020230,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)c1
ZINC000000020250,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C
ZINC000000601229,CN1CCC[C@@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
ZINC000000601305,C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
ZINC000000004009,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
ZINC000000004028,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
ZINC000004097416,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
ZINC000011680067,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC
ZINC000001530638,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
ZINC000001530654,CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12
ZINC000001530695,CSc1ccc2c(c1)N(CC[C@@H]1CCCCN1C)c1ccccc1S2
ZINC000001530756,CCN(CC)CCNC(=O)c1ccc(N)cc1
ZINC000001530762,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
ZINC000001530769,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
ZINC000003813061,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
ZINC000003830339,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
ZINC000003812984,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
ZINC000000968264,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
ZINC000001639567,N[C@@H]1C[C@@H]1c1ccccc1
ZINC000003812863,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
ZINC000043763856,CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C
ZINC000003791297,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
ZINC000000896709,COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1
ZINC000000896755,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@@H]1C
ZINC000000896968,C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1
ZINC000004095696,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O
ZINC000000002191,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
ZINC000013129998,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
ZINC000169289767,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O
ZINC000169621200,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
ZINC000169621223,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
ZINC000169746649,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
ZINC000001535101,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O
ZINC000000001681,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
ZINC000000000931,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
ZINC000000001758,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
