zinc_id,smiles
ZINC000150370144,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC
ZINC000103087228,COC(=O)[C@@]12Oc3cc4c(c(O)c3C(=O)C1=C(O)CC[C@@H]2O)[C@@H]1C=C[C@@]2(C4)C(=O)c3cc(C)cc(O)c3C(O)=C2C1=O
ZINC000033830317,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CCC1=C[C@H](O)OC1=O
ZINC000100829796,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(/C(=O)OC)C[C@@H](OC(=O)/C(C)=C\C)[C@H]12
ZINC000100781859,CC1(C)[C@H]2CC=C3C(=CC[C@@]4(C)[C@@H]5C[C@@](C)(CO)CC[C@@]5(C)CC[C@@]34C)[C@]2(C)CC[C@H]1OC(=O)c1ccc(N)cc1
ZINC000169333775,C=C[C@@]1(C)CC/C=C(\C)CC[C@@H](C(C)(C)O)O1
ZINC000001849477,CC/C(=C(\c1ccccc1)c1ccc(OCC[N+](C)(C)[O-])cc1)c1ccccc1
ZINC000150366261,CCCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC
ZINC000001817748,C[C@H](CNC(=O)c1cccnc1)NC(=O)c1cccnc1
ZINC000004626682,CCC(=O)O[C@]1(c2ccccc2)CCN(C)[C@@H]1C
ZINC000040980760,C1N[C@@H]2CN[C@H]1N2
ZINC000085800770,C=C[C@@H](O)/C=C\C#CC[C@@H]1O[C@@H]1CCCCCCC
ZINC000150371630,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000000537888,C[C@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@@]1(C(=O)O)c1ccccc1
ZINC000002031662,CCNC
ZINC000150376356,CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC
ZINC000230092954,COc1cc(/C=C/C(=O)OC[C@H]2O[C@H](S/C(CC/C=C/[S@@](C)=O)=N/OS(=O)(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O
ZINC000150357622,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000150375143,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC
ZINC000150355004,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCCC
ZINC000095592848,CO[C@]12C=C[C@@]3(C[C@@H]1[C@](C)(O)CCC(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
ZINC000150375821,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000150565932,CC(C)C[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@@H](c2ccccc2)N(C)C(=O)[C@H](C)NC(=O)[C@H]([C@H](C)C(C)C)N(C)C(=O)CN(C)C(=O)[C@H]2C[C@@H](O)CN2C1=O
ZINC000150378073,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000032793710,CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCC)CO[P@](=O)(O)OCCN
ZINC000002168243,CCCCCCCCC(OC)OC
ZINC000001700946,CCCOc1ccc([N+](=O)[O-])cc1N
ZINC000003813047,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
ZINC000004915722,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CCN2C)cc1
ZINC000082123410,COc1c2c(c(C)c3c1C(=O)OC3)O[C@]1(C)CC[C@]3(O)C(C)(C)OC(=O)CC[C@@]3(C)[C@H]1C2
ZINC000085587173,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)CO[P@@](=O)(O)OCCN
ZINC000005851813,C=C1C(=O)O[C@H]2[C@H]1CC[C@]1(CO1)[C@@H]1CCC(=C)[C@H]21
ZINC000040439616,CC[C@@H](C)[C@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)O
ZINC000014650145,C[n+]1ccc2c(c1)c(O)c1c3c(c4cc(Br)ccc4nc32)C(=O)C[N+]1(C)C
ZINC000100779781,C=C[C@@]1(C)CC[C@@H]([C@@H](C)CO)O1
ZINC000102162564,C[C@]12C[C@@H](c3ccc(O)cc3O1)[C@]13O[C@@]1(c1ccc(O)cc1O)Oc1cc(-c4cc5ccc(O)cc5o4)cc(O)c1[C@@H]3C2=O
ZINC000013323002,COc1c2ccoc2c(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c2oc(=O)ccc12
ZINC000000056538,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1
ZINC000230074105,C[C@H]1CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@H]4[C@]3(C)CC(=O)[C@H]3C(C)(C)[C@H](OC(=O)c5ccccc5)CC[C@@]34C)[C@@H]2[C@@H]1C
ZINC000013532008,C/C1=C\CCC2=C[C@@H](OC2=O)c2c(C)coc2C1
ZINC000002508203,NC(=O)[C@@H](N)CCC(=O)O
ZINC000103170445,CCCOC(=O)CNC(=O)/C=C/c1ccccc1
ZINC000003869906,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c1[nH]c(=O)[nH]c(=O)c1N2
ZINC000150361044,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC
ZINC000096938739,COc1ccc(C(=O)O[C@@](Cn2cncn2)(c2ccc(F)cc2F)[C@@H](C)c2ncncc2F)cc1
ZINC000000608340,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
ZINC000100037101,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
ZINC000118936896,C=C(CC)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4CC(=O)CC[C@@]45C[C@]35CC[C@]12C
ZINC000014505994,COc1cc([C@@H]2OC[C@]3(O)[C@@H](c4ccc(O)c(OC)c4)OC[C@H]23)ccc1O
ZINC000053683772,Nc1ccn([C@@H]2O[C@@H](CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H](O)CO)[C@H](O)[C@H]2O)c(=O)n1
ZINC000085582301,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)CO[P@@](=O)(O)OCCN
ZINC000058592888,CC(C)=CCC[C@]1(C)Oc2c(c(O)c(C)c(O)c2C(=O)C(C)C)C[C@H]1O
ZINC000150372422,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ZINC000033951136,CCC(=O)c1ccc2n1CCC2
ZINC000101164746,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C(O)OC2=C([C@@H](CC(=O)O)c2ccccc2)C1(C)C
ZINC000150378391,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000033757789,CC(C)c1sc([C@@H]2Cc3ccccc3CN2)nc1C(=O)O
ZINC000100782593,C[C@@H](O)/C=C/[C@@]1(O)C(C)(C)C[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)C[C@@]1(C)O
ZINC000002019921,CCCNC(=O)N1C[C@@H](c2ccccc2)OC1=O
ZINC000150357943,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCCCC
ZINC000044388209,C=C1C[C@H](OC(=O)[C@@](C)(O)CO)[C@H]2[C@H](CN3CCC[C@H]3C(=O)O)C(=O)O[C@@H]2[C@H]2C(=C)[C@@H](O)C[C@@H]12
ZINC000102000032,CC1=CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)CC1=C(O)C(=O)C=C(NCC(C)C)C1=O
ZINC000169292450,CNC[C@H](O)CC12CCC([C@H]3CCCC[C@H]31)[C@H]1CCCC[C@H]12
ZINC000150367724,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c2c1[C@H]1C([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)=CC(=O)[C@@]1(O)O2)c1cc(O)c(O)c(O)c1
ZINC000034718169,CCCCCCCCCCCCOS(N)(=O)=O
ZINC000001634140,CCOS(C)(=O)=O
ZINC000001587665,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
ZINC000003894525,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1
ZINC000050027141,C[C@H](O)[C@@H](NC(=O)[C@@H](N)CC(N)=O)C(=O)O
ZINC000150360378,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCC
ZINC000169291243,CC[C@H]1CN2CC[C@H]3c4ccc(O)c([C@@H]5CCCN5C)c4N[C@H]3[C@@H]2C[C@@H]1C[C@H]1c2[nH]c3ccccc3c2CCN1C
ZINC000019364667,OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
ZINC000040940659,C=C[C@@]12COC(=O)C(=C)[C@@H]1[C@H]1OC(=O)C(=C)[C@@H]1[C@@H](OC(=O)C(=C)C)C2
ZINC000230090952,C=C(C)[C@@H]1[C@H]2[C@@H](C)CC[C@@H]3[C@@H](C)CC[C@]132
ZINC000095592846,COc1c(C)c(OC/C=C(\C)CCC=C(C)C)cc2c1[C@H](OC)O[C@@]2(C)OC
ZINC000040164603,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCC
ZINC000150368498,CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC
ZINC000100823595,COC(=O)C[C@H]1OC(C)(C)[C@@H]2[C@@H](O)C(=O)[C@@]3(C)[C@@H](CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@@H]5O[C@@]534)[C@]21C
ZINC000000388053,CCOC(=O)c1ccncc1
ZINC000014617747,CC1(C)CC[C@]2(CO)[C@@H](C1)C1=CC[C@H]3[C@](C)(CC[C@H]4C(C)(C)[C@H](O)CC[C@@]43C)[C@@]1(C)C[C@H]2O
ZINC000100823589,COC(=O)C1=CO[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)/C(=C/COC(C)=O)[C@@H]1CC(=O)OCCc1ccc(O)cc1
ZINC000095622151,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COC(=O)CCCCCCCCCCCCCC
ZINC000032062227,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1
ZINC000103220071,O=C(CCc1ccc(O)c(O)c1)NCCc1c[nH]c2ccc(O)cc12
ZINC000015259766,C[C@@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000095622416,CCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000001703370,CC(=O)N[C@@H]1[C@@H]([C@@H](O)[C@@H](O)CO)O[C@](O)(C(=O)O)C[C@H]1O
ZINC000015270357,C#CC#C[C@H](O)CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000103177566,CO/C=C(/C(=O)OC)c1ccccc1COc1cc(-c2ccc(C)c(C)c2)nn1C
ZINC000150372572,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000150377584,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
ZINC000095622520,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC
ZINC000001850292,Cc1occc1S[C@@H](C(=O)CC(C)C)C(C)C
ZINC000085582549,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO[P@@](=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCC
ZINC000040379718,O=c1[nH]ncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
ZINC000050027545,N[C@H](CS)C(=O)N[C@H](Cc1ccccc1)C(=O)O
ZINC000095625956,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCCCCCCCCCCCCCCCC
ZINC000150361685,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000150375779,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC
ZINC000008437476,CCCCCCCCCCCC(=O)OC[C@H](O)CO
ZINC000033985276,CC(C)=CCC[C@@H](C)/C=C/C=C(\C)C(=O)NC[C@@H]1CC[N+]2(C)CCCC[C@H]12
ZINC000002567751,CC(C)=CC(=O)OCCC(C)C
ZINC000012496295,CCCCC[C@@H]1O[C@H]1C/C=C\C/C=C\C/C=C\CCCC(=O)O
ZINC000150363767,CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC
ZINC000169362299,CCCCCC(=O)Nc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C/CCCCN5CC[C@@H]3[C@]3(C[C@@H]6C=CCCCCN6[C@@H]43)C5)nccc12
ZINC000001530460,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1
ZINC000000001407,CCN(CC)CCOc1ccccc1Cc1ccccc1
ZINC000095589367,CC(=O)OC[C@@]1(C)CCC[C@]2(C)[C@@H]1CC[C@]13CC(=O)[C@H](C[C@H](OC(C)=O)[C@H]12)C3
ZINC000060021711,CCCCCCCCCCC(=O)ON1C(=O)COc2ccccc21
ZINC000071325803,O=C(O)/C=C\CCCC[C@@H]1C[C@H]2C[C@@H](NS(=O)(=O)c3ccccc3)[C@@H]1C2
ZINC000005166202,CC(=O)OC[C@@]1(O)C[C@@]23CC[C@@H]4c5ccoc5CC[C@@]4(C)[C@@H]2CC[C@@H]1C3
ZINC000013340032,C/C=C/c1ccc2c(c1)[C@@H](C)[C@H](c1ccc(O)c(OC)c1)O2
ZINC000150369073,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC
ZINC000015110857,CC1(C)[C@@H](O)CC[C@]2(C)[C@@H]1CC[C@@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)[C@@H](O)C[C@@]3(C)CC[C@@]21C
ZINC000095622280,CCCCCCCCCCCCCCCCCCO[C@@H](COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC
ZINC000101571537,C=C(C)[C@H]1Cc2oc(cc2C=O)[C@H](O)[C@@](C)(O)C[C@@H]2OC(=O)[C@]3(O[C@@H]23)[C@H](OC(C)=O)C1
ZINC000150371669,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCCCC
ZINC000095620809,O=C1CC[C@@H](Cc2cc(O)cc(O)c2)O1
ZINC000169293277,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H](OC(C)=O)C/C=C(/C)[C@@H](OC(=O)[C@]3(C)O[C@@H]3C)[C@@H](O)[C@@H]12
ZINC000013450503,NC1=N[C@@]23CCCN2C(=O)c2[nH]cc(Br)c2[C@@H]3N1
ZINC000014616874,C=C[C@@H](CCCCC)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000005839426,CCC[C@H](C(=O)O)[C@@H](O)CC
ZINC000100823375,C/C(N)=C(/N)c1ccccc1O
ZINC000103216128,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@]23Cl)OCO4)cc(OC)c1OC
ZINC000072105922,C=C/C=C(\C)CC[C@@H]1C[C@H](O)CC(=O)O1
ZINC000001851055,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@@H]4C[C@@H]([C@@H]5O[C@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
ZINC000012494664,CSC[C@@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H]1O
ZINC000096915566,C/C=C(/C)C(=O)O[C@@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@]21C(=O)O
ZINC000003869625,NC(=O)CCC(=O)c1cccnc1
ZINC000049792265,C=C(C)[C@H]1O[C@H]2CC[C@]3(C)[C@@]4(C)c5[nH]c6cc(Cl)c7c8c6c5[C@@H](OC(C)(C)[C@H]5C[C@H](C(=C)C7)[C@]85O)[C@@H]4CC[C@@]3(O)[C@@]23O[C@H]3[C@H]1O
ZINC000230097994,C=C1C[C@]23C[C@H]1CC[C@@H]2[C@@]12OC(=O)[C@@](C)([C@@H]1[C@@H]3C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O
ZINC000001850619,CCCCOC(=O)[C@H](C)CC
ZINC000042921680,COc1cc(C(=O)O[C@@H]2[C@@H](O)[C@H](O[C@@H]3OC=C(C(=O)O)[C@H]4CC=C(C(=O)O)[C@@H]34)O[C@H](CO)[C@H]2O)ccc1O
ZINC000095098821,C=C[C@@]1(C)CC[C@@H](C(=C)C)C[C@@H]1C(=C)C
ZINC000100087103,CC1(C)C2C[C@@H]3[C@@H](C2)C31C
ZINC000015116033,COc1ccc2c(c1)OC[C@@H]1c3ccc(O)cc3O[C@H]21
ZINC000150361023,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC
ZINC000161240557,O=C(O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1C[C@@H](O)CN1
ZINC000005922661,CC[C@@H](C)[C@@H](O)C(=O)O
ZINC000001853205,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21
ZINC000085648724,O=C1C[C@H](c2ccc(O)c(O)c2)c2c(cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)[C@H]3c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)O1
ZINC000095099885,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)c1nc(O)[nH]c(=O)c1N2
ZINC000150358441,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000013485088,COc1cc(-c2cc3c(O)cccc3o2)c(C)c(OC)c1C
ZINC000100826131,OC[C@@H]1O[C@@H](Oc2cc(-c3[o+]c4cc(O)cc(O)c4cc3O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)ccc2O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000001589494,CC(C)=CCC[C@@]1(C)OC2(C)CCC1CC2
ZINC000000009689,CC(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1
ZINC000230078053,CC[C@@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)N(C)C)[C@@H](c2ccccc2)Oc2ccc(cc2)/C=C/NC1=O
ZINC000002015997,CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC
ZINC000095623582,CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC
ZINC000095625232,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCC
ZINC000029330700,CC(C)=C[C@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N3CCC[C@H]3C(=O)N21
ZINC000169356027,CCCC(=O)O[C@@H]([C@@H](CC)C(C)C)[C@H](OC(=O)CCC)[C@@H](C)[C@H]1[C@@H](O)[C@H](OC(C)=O)[C@H]2[C@@H]3CC[C@@H]4C[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)C[C@]4(C)[C@H]3CC[C@@]21C
ZINC000230070717,CCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@@H](O)CC[C@@H](O)[C@@H]2CC[C@@H](CCCCCCCCCC3=C[C@@H](C)OC3=O)O2)O1
ZINC000195211523,C/C1=C\[C@H](O)C(=O)/C(C)=C/[C@@H]2[C@@H](CC[C@@](C)(O)/C=C\C1)C2(C)C
ZINC000012153357,O=C(O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(O)c1
ZINC000034187406,CC[C@H](C)C(=O)c1c(O)c2c(c3c(-c4ccccc4)cc(=O)oc13)O[C@@](C)(CCC=C(C)C)C=C2
ZINC000150364437,CCCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC
ZINC000150379428,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC
ZINC000000900491,CN1[C@H]2CCC[C@]1(O)CC2
ZINC000230123033,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000095623988,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
ZINC000150371024,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCCCC
ZINC000084672480,COc1cc2ccc(=O)oc2c(OC)c1OC[C@H](O)[C@@H](C)[C@@H]1O[C@H]1C=C(C)C
ZINC000118936817,C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)(C)C
ZINC000103203743,CCOP(=O)(OCC)[C@@H](NC(=O)c1ccccc1)c1ccccc1F
ZINC000169292950,C/C(=C\c1csc(C)n1)[C@@H]1C/C=C/CCC[C@H](C)[C@H](O)CC(=O)C(C)(C)[C@@H](O)CC(=O)O1
ZINC000169369717,COc1cc([C@H](O)[C@@H](C)[C@H](C)Cc2cc(OC)c3c(c2)OCO3)cc(O)c1OC
ZINC000095622536,CCCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000000001417,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1
ZINC000011616429,Cc1ccc([C@H](C)OC(=O)[C@]2(C)CC[C@@H](C(=O)O)C2(C)C)cc1
ZINC000095621229,CCCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
ZINC000230089890,CC(C)[C@H]1CC[C@]2(C)[C@@H]3CC[C@@](C)(O)[C@@H]2[C@H]13
ZINC000095625636,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](O)COC(=O)CCC/C=C/CCCCCCCC
ZINC000079979469,CCCCCC/C=C\C(=O)O
ZINC000082157710,C[C@@H]1C[C@H](O)C=C2C(=O)C=C[C@@H](O)[C@]21C
ZINC000150357899,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC
ZINC000014445267,COC(=O)c1ccc2[nH]c3cc(OC)ccc3c2c1
ZINC000084616139,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1ccc(O)cc14)[C@@H]32
ZINC000072178515,COc1cc(/C=N/O)nc(-c2ccccc2)c1
ZINC000000157560,C[C@H](O)CNC[C@H](C)O
ZINC000000139370,CC[C@@H](N)Cc1c[nH]c2ccccc12
